x,y,token
2.292164,-42.06713,jump
11.450042,-36.23083,pace
-6.594843,45.000965,pursue
37.02738,24.13516,profession
-45.834236,-7.8002877,camels
-46.768616,16.017147,106
-35.423492,21.874342,wroth
49.157642,13.936564,moments
-28.88877,-37.772217,mid
45.273094,32.962215,claims
40.563526,22.596127,habits
-2.9607754,16.19908,creation
16.45407,10.60472,project
54.05464,-5.662651,observing
-29.69955,16.933605,bury
-10.634256,-43.58721,blows
22.339958,35.393227,satisfy
38.992844,25.396236,claim
8.570051,58.251488,euen
-5.987779,-50.99444,tossed
-33.398903,-4.621988,shoot
5.611752,51.517387,damned
-19.670527,30.492516,transgressions
43.226482,34.702866,consolation
-43.88852,-17.450851,cloth
-50.6103,-23.415514,rows
-12.713674,-53.046165,flag
-52.098633,-14.262567,candlestick
25.212708,30.187027,admire
-6.780174,43.17025,deceive
-69.88264,8.018915,fifteen
36.70409,36.557896,quit
-15.070351,-1.5489063,hunt
-45.77791,1.4215711,fenced
-55.602467,11.177181,gibeah
11.0617075,4.799813,prisoner
41.307343,40.24232,exercise
-4.6894937,15.568908,doom
42.477222,22.074833,views
13.486529,37.61832,hereafter
-67.99333,27.095491,joash
-32.278667,-13.792493,butter
26.981945,31.70519,admit
10.020398,3.5676508,numbers
-7.482335,-57.45785,darted
-20.869375,28.279528,notwithstanding
-26.214567,47.945175,goest
-5.663333,-1.6739043,shows
-2.0640986,32.69128,willingly
21.596714,15.055877,loves
30.529894,-26.877504,officer
-1.9687003,-3.7855644,fellows
13.775805,-22.75668,italian
15.820455,19.500956,heir
22.087694,16.292236,study
55.132378,11.80453,leisure
30.522316,-23.72825,trick
30.914474,-33.251778,muscari
39.706387,-37.64226,gingerbread
59.757343,8.291275,donwell
31.732983,-10.886931,la
23.693703,41.101547,happier
-0.2239869,58.08175,rosse
59.789806,12.71518,cousins
-63.454937,32.300995,azariah
14.283579,-51.412457,crossed
12.045454,0.56495744,pursuit
-5.840634,44.296963,prevail
40.52984,32.477222,esteem
-31.317867,-13.423821,apples
-0.42972112,4.071724,forever
57.95042,2.867002,drawing_room
3.89321,-52.258133,hammer
-31.266428,-35.136314,tops
38.86034,-30.255096,gravely
21.75829,34.393677,blame
-22.483313,48.65258,doest
45.22987,-24.183619,miss_somers
-3.1438658,-45.407253,cask
42.45248,-23.89921,mr_gresham
-51.684406,-5.1529274,merchants
-10.700669,-27.353483,rough
3.571786,-11.890828,sees
-20.556034,-47.861126,painted
-51.17497,15.087701,philistine
-1.3726587,-5.7059164,everywhere
28.79526,33.046925,objection
53.275143,-40.09485,pol
-29.661299,-39.29994,morn
8.522765,29.668528,familiar
-21.949347,-0.16554216,shouting
26.832565,-28.975584,smart
-30.220243,5.7513084,pluck
-3.708011,-2.8987093,scenes
45.983727,24.351793,comparison
-12.6396055,34.066555,nought
31.262493,34.025173,compliment
28.953154,34.77791,miss_taylor
38.59276,-10.2404785,guineas
45.636723,34.39134,attentions
47.184124,-9.193376,senses
18.683914,-56.695827,knock
46.882465,5.7289076,similar
-13.809944,-4.5329156,breathe
-54.610153,1.7125816,descended
-39.85645,23.953459,strengthened
8.753778,27.566545,comforted
-16.591623,-22.599823,leap
-26.556442,-18.664583,autumn
30.26623,29.419338,difficult
15.910572,-46.69645,meanwhile
-60.529587,31.16342,repaired
7.0537066,30.254028,displeased
5.724348,-19.454933,retired
2.5288641,12.665015,aught
-10.604362,-59.029736,seamen
49.12191,26.42124,approbation
47.59761,-22.575254,warmly
-35.8572,40.239143,68
-35.57277,40.763332,69
56.130703,-4.77898,recollection
-40.57544,-2.1327822,sow
8.088421,-20.595955,station
38.558815,-7.70694,existence
-10.806812,-7.275157,victory
29.69464,31.853178,assist
53.928658,-7.651761,amazement
-41.59963,-23.005117,straw
-1.8006489,17.425478,bliss
3.0286965,-48.75412,glasses
-18.6297,-17.326445,underneath
-36.625893,-20.37227,lions
43.465256,18.455502,readily
-50.4012,31.408024,damsel
9.564391,57.78403,beare
2.1190093,29.908571,betrayed
21.570415,-56.464924,nearest
-23.170595,21.463745,mar
42.501823,7.1557446,gradually
-7.904275,26.451962,hardened
-36.600574,20.223856,harlot
49.82163,5.0746136,interval
16.029581,-22.415712,headed
42.341,24.340187,domestic
14.347394,-16.049505,whaleman
-23.093266,-17.077896,drops
-8.310576,-49.98637,rushing
-48.360584,24.742643,105
34.740757,5.681978,usually
-56.128517,32.645763,jesse
45.575813,-19.749725,corkscrew
-42.241867,30.651028,record
-11.191947,33.33867,thereby
-37.046185,-13.155158,vineyards
-9.952707,-59.259605,mates
-27.000053,22.52082,bondage
-25.958303,34.804394,diligently
57.667755,9.285179,dine
34.964375,17.052034,charm
-1.4323989,-40.245,candles
-31.306828,35.78166,tremble
-38.73422,-6.637013,furnace
-37.02248,6.3223085,separation
-17.279366,-25.633974,ample
-56.040886,21.956785,:)
48.044487,24.730545,intimacy
47.270107,-22.923388,".--"""
36.324646,-32.63212,sharply
6.4033227,-47.320377,pail
-14.338968,30.588877,corrupt
27.03767,-5.333929,...
15.044591,-45.189075,gesture
54.79054,-2.7287247,excited
-42.005928,29.90774,interpretation
-44.427082,28.997063,herod
-24.680462,-36.63212,flaming
10.357438,15.406234,minded
7.4842277,-24.292221,mysterious
-11.668342,-28.61358,workmen
-25.578733,-39.61855,mist
-42.717724,22.658028,keeper
4.7281995,39.247517,revenge
39.026367,25.955376,inferior
33.844578,-8.803752,haven
-69.71519,8.420309,eighteen
-0.14162856,-1.3919,sorts
-17.796446,-33.678314,swimming
-35.42414,-20.811733,graves
48.246304,17.785015,prevented
-36.684555,40.88823,62
48.24853,-3.857756,puzzled
41.42288,-37.23827,brahmin
20.326948,-42.70566,laying
42.34548,1.2084086,happily
17.94424,10.086218,list
43.15046,28.391466,rational
-47.414738,5.7161365,compassed
57.633278,19.820366,alarmed
-47.19626,-13.764075,sackcloth
3.9219055,29.630995,wondered
-30.915346,-8.580102,herd
-29.560902,-1.5227357,wax
26.295786,34.006474,cure
-4.7392597,14.9965,supreme
38.907402,-26.120659,catching
49.677757,24.81258,civility
-41.253254,25.860317,messengers
-14.757399,-29.11073,asia
46.259216,6.69339,secured
-57.61219,-12.353588,without_blemish
-29.362131,19.458826,appoint
-35.781204,-30.230484,valleys
30.455338,36.224842,deserved
16.247133,4.318845,pictures
-28.713919,4.813093,thirst
-15.600713,-11.238366,ascend
-32.14537,-44.698723,eagle
-19.011415,39.318203,keepeth
-20.08771,-33.13604,immense
-54.533413,-21.331362,cubit
15.529214,-27.51992,stricken
-22.973627,-30.47605,procession
-2.3653288,-31.97022,flash
-22.455687,48.59069,sayest
-17.78432,-53.648632,chin
-13.004305,35.80766,punish
46.068657,-23.480688,sophy
56.644287,14.591817,introduced
45.166004,27.91941,elegance
66.74088,19.173466,steele
-26.532387,-18.443357,afternoon
-29.417059,2.3653646,swallow
9.527379,-47.37778,roared
31.367746,-28.291739,everyone
-57.845192,-12.760827,bullocks
-29.929632,11.19104,stolen
-8.475468,-59.409744,oars
-8.241898,19.696724,rejoicing
-52.76748,-20.86218,curtain
4.7757397,45.336212,vile
-21.5562,28.832396,rejected
-32.623367,36.565403,107
1.5110651,-49.326912,knee
51.301315,17.483343,mutual
-13.964362,-48.106773,dropping
-16.921099,-37.363922,bursting
-1.1790564,7.918497,loving
-1.3577133,-11.5027275,splendid
-13.045392,-20.027699,sounding
-29.19633,34.21037,marvellous
-42.057354,27.169638,synagogue
19.592167,37.306408,submit
-50.909225,31.967407,handmaid
-15.779194,28.166676,grievous
-27.125122,40.104507,joyful
-53.294865,-18.88745,boards
18.807749,-38.523014,cake
10.111743,-13.364433,fishermen
38.353207,9.1711645,struggle
46.911224,-24.63285,tattle
-62.789707,21.377941,zebulun
-28.534254,41.566784,supplication
1.7226566,-44.634716,weapon
-25.015318,-43.77375,breeze
13.382671,-30.542099,inch
-24.235939,-23.88481,celestial
5.52148,-42.273148,arrow
18.960281,-8.17523,neat
-12.061569,40.66535,plead
48.859493,20.689796,doubtful
-19.377459,39.441193,believeth
10.090161,-13.195727,hunters
9.447313,-53.25485,leaned
-21.912998,-29.954758,tide
-12.711205,-15.071431,furious
1.6436712,14.788055,won
49.745358,15.12941,related
4.19472,3.769555,humanity
-22.575596,-48.386703,shaped
-51.67538,9.299692,cave
47.41906,26.755219,interested
-0.91145617,-51.77026,gazing
-24.485975,39.11619,holiness
-14.206911,34.416454,manifest
-34.971584,-30.85163,streams
20.598005,-2.431847,hero
36.561314,-12.920264,penny
15.703551,-46.6948,handed
25.541407,-18.453571,burs
-69.73322,8.574156,sixteen
49.356056,25.15967,admitted
-54.79702,-19.514894,curtains
10.641996,-52.48872,stared
31.747318,25.08537,smith
30.498175,-25.135317,anarchist
-33.696312,-16.5477,leaf
-48.09249,-1.7776016,goodly
-26.995552,43.76785,mercies
-18.419416,-34.675632,figures
14.840504,-56.65678,kitchen
40.158875,27.505823,desirable
45.556335,5.1295514,discovery
3.198457,-47.356876,smoking
45.674187,-22.473446,heartily
-10.147314,-32.05488,forming
65.30335,15.985486,dixon
-5.9157095,0.55131954,seasons
-23.667719,41.63363,saviour
-4.168859,-8.65045,scarce
-62.80796,21.484812,issachar
21.496725,6.460903,strict
40.687252,17.166183,frequent
-22.538067,3.415064,trembled
9.757182,-42.91937,lifting
22.94206,31.967197,advise
24.428102,-4.972159,feels
0.8294924,-58.14893,helm
40.48822,21.525444,description
-17.588514,32.65473,defile
5.7059646,-43.267582,candle
14.406801,49.864563,fare
-50.407307,15.986146,captives
37.61311,-41.7665,sammy
7.0488544,-45.788826,tiny
14.602995,11.318309,needed
20.767122,-6.490505,greek
-60.48117,33.793903,nathan
-14.442764,12.058171,er
-22.730242,25.412418,praised
46.96291,-24.702467,pomfret
-43.57914,-23.52766,chain
11.265865,-40.723396,cheeks
7.055473,58.986843,sleepe
-10.193128,-49.218796,dart
50.433,27.95076,exertion
-16.647242,-49.197083,skull
8.770151,57.749943,poore
20.551254,3.2086031,practical
24.344452,-4.851639,becomes
-25.94824,-7.0961995,plucked
7.137572,59.34892,euer
44.190067,19.137012,affairs
-12.022676,-62.24876,crossing
10.565665,-20.032263,furniture
6.3125615,57.732384,liue
-68.33842,26.581852,ahaz
-58.020817,8.673875,judaea
12.439774,-21.599146,german
-18.088638,13.421517,bride
-14.651443,40.44257,lawful
11.569798,-41.33234,cheek
-17.09435,43.95122,fatherless
15.5431795,-45.25846,movement
-25.022907,-11.910305,roaring
35.716923,23.085543,valuable
-2.8194416,-51.80186,disappeared
-9.112894,-10.375043,gabriel
13.134924,-33.904102,sits
-18.491413,39.236782,seeketh
-11.572784,40.97302,heal
5.790709,14.939676,skill
-71.2437,22.996006,twentieth
-2.575003,-29.123901,rapid
38.980938,18.050352,social
16.495777,2.6161523,instances
30.416122,34.068485,suspected
3.3323092,45.42366,masters
-8.583122,22.696674,anguish
-15.421643,37.92089,instruction
-6.8952994,42.96171,betray
-3.9914763,-46.028954,mounted
-31.408453,3.034373,sitteth
-17.627165,29.445002,accursed
-43.750088,-9.937623,fishes
33.449875,19.747438,perfection
-27.327864,22.161411,uncircumcised
-30.60638,37.644077,forasmuch
-42.437813,-20.222326,pots
-56.801968,-9.595857,sweet_savour
-25.704464,-40.776226,horizon
8.882555,-18.47688,foreign
59.229935,12.729844,attending
47.782803,-18.549593,housekeeper
8.324669,27.797247,secretly
2.6080935,21.619076,zeal
-42.03735,-10.254951,divers
54.520412,-41.329082,rosin
-57.042282,-16.331287,shekel
-47.460148,33.299744,balak
49.582832,12.804526,fix
-71.138275,19.859835,unleavened_bread
-28.314823,-1.0253223,barren
16.151533,-17.495708,hunter
53.537174,7.4919553,collected
-2.1301708,-19.62566,travel
-33.723,10.738053,lodged
-69.884575,7.7493463,sixty
0.2590782,-29.823952,restless
25.17854,-11.800247,tune
-52.325058,29.487349,sarah
28.107727,-26.479996,fairy
-12.372276,-1.092433,wander
-71.484436,22.89603,eighth
-26.908007,8.256823,howl
-23.895842,5.0502954,kissed
7.862968,-49.97721,violently
-39.05764,-9.866076,creeping
-46.8854,1.8453566,towers
-46.477917,31.747671,samson
17.725777,-50.607094,stopping
54.24624,-11.477471,few_moments
-15.08091,-6.479974,bounds
48.13812,-7.425641,bodily
40.082085,16.386541,discourse
32.46727,23.62356,bred
-19.528486,20.365211,fruitful
-11.128598,44.906647,heed
-14.27631,29.129711,void
39.93534,6.018499,apparently
-23.249249,-31.792398,ranks
-2.387191,-25.780134,approaching
-62.795498,21.453278,asher
24.57686,-0.6322276,belongs
52.858692,-10.432717,agony
51.149727,21.035124,composure
-52.43915,24.270988,sent_messengers
-8.220745,-34.08963,outer
-39.203762,23.988245,crucified
-24.646631,-10.232313,den
39.352375,-37.719757,hen
34.452408,6.2151194,distinguished
-15.620131,1.9687542,empire
-16.247753,-0.7152044,push
28.198088,-25.08083,machine
-13.616987,-26.42276,faced
47.079327,24.811802,possibility
27.444357,26.784578,apt
-37.447235,-26.957542,oak
2.331174,-46.353146,lock
-10.041891,-54.486275,planks
1.0701895,-41.835052,sweep
4.6892357,-56.590515,bulwarks
2.639865,-51.800774,chest
-19.162725,37.815784,walketh
-61.668255,29.628584,shimei
54.740845,-8.892474,impatience
-8.199524,14.336183,audience
-36.14421,41.816097,64
-0.7598989,40.253036,lend
-53.167576,21.537418,chronicles
-48.157307,-14.604447,robe
-19.329397,-26.74371,lofty
14.496002,3.4733,hints
-3.463698,24.78719,although
-7.418658,-22.764263,lightly
39.360226,-13.366799,birthday
26.479025,0.40111777,happens
29.831438,16.053833,task
38.648582,-10.052613,thousand_pounds
2.3206813,59.399975,queene
-48.065197,-14.554748,girdle
5.2459893,-25.70826,complexion
-44.42755,-21.068094,armour
41.97715,26.805525,strongly
-63.53075,32.284767,benaiah
-12.943277,-13.6537895,terrors
-26.983725,40.189144,praises
-46.172874,-11.955982,timber
-6.870373,-49.67947,leaping
33.78295,-0.9831669,grandmother
45.045326,31.378942,acknowledged
-25.038256,-42.976788,sunlight
-71.417145,23.305185,ninth
38.581684,22.823029,income
-0.78841084,-51.84712,motionless
38.972054,1.3880069,guessed
6.2725344,60.214844,himselfe
36.199326,6.172049,sufficiently
-38.69424,5.372421,cleansed
4.646989,-43.44609,blade
-0.57401955,12.137314,brings
-10.967236,-22.558695,gathering
-10.2310505,-36.396233,seats
-17.670622,-29.581043,rear
40.524837,-34.620296,hare
-26.786423,26.134317,polluted
7.6526604,-34.36392,stole
20.47535,49.08724,youngest
34.354435,8.367305,absolute
-2.9595118,13.316837,earthly
31.804798,-15.037737,fairly
31.831253,-36.76666,starting
17.513973,-22.18229,stout
9.794318,-54.852493,slipped
-14.69532,-9.337796,forthwith
39.69569,-32.733513,duchess
-19.316977,43.277508,adultery
24.372463,26.488344,conceive
-47.28558,0.058325917,foundations
-55.67247,-15.056831,barley
53.93836,-15.660031,thanked
7.7186093,-60.45982,kick
45.217514,27.30714,delicacy
51.75016,10.244383,wedding
-6.9241395,-19.68369,signal
-40.47568,-20.116043,cart
-0.10552439,-3.553978,merchant
2.4878206,-38.177967,corpse
19.06944,6.116243,moral
-63.960133,31.545195,shemaiah
13.054822,-13.152414,ashore
34.935314,-36.706234,confused
25.409046,8.754647,careless
-12.055711,-17.895473,fiend
1.6913357,-11.761805,musical
-8.938807,28.42326,malice
38.5671,-10.272798,shillings
34.822704,9.4936285,announce
-14.777614,-28.98992,europe
-21.675903,-31.93844,watery
18.226532,22.406942,easier
-35.941353,-17.124989,figs
9.107221,54.21046,finde
-28.857872,-25.623363,grain
34.934322,14.717199,bestowed
-12.630842,-45.816227,beating
-39.180225,-23.293243,idol
-36.757355,41.02117,61
-56.588337,-15.130754,ephah
-50.69252,-22.023642,reed
-20.004124,29.244564,miracles
-34.689022,6.103537,murderer
4.967884,49.312267,ambition
48.09427,29.962168,politeness
20.08291,-54.012897,parcel
-24.581833,38.52974,mercy_endureth
-55.830353,-13.62552,cakes
-5.634454,43.94868,steal
28.82052,37.099377,doubted
42.808193,27.72836,sex
-18.688189,-21.19852,veil
-7.0819964,-54.56878,suspended
44.959133,-16.030727,inquired
-45.06463,1.3198956,palaces
30.603083,38.08561,certainty
3.0466301,-55.04751,cord
42.824062,22.539944,subjects
20.825306,36.193077,resist
39.48196,5.9549317,distinct
0.1183288,8.0912075,offspring
29.015766,-1.2880434,".'"""
52.66773,25.4024,persuasion
18.298553,8.460017,hopeless
-10.884482,-56.21358,reaching
-55.068623,-8.246762,sacrificed
49.538578,-18.450005,bustle
3.8873982,34.59684,recover
58.256905,2.36255,quitted
46.822823,5.751582,previously
19.886553,37.50421,bestow
-34.873104,2.3756459,carcase
-35.989693,-0.31605658,drunken
0.12537748,-54.524433,gun
27.546768,24.777973,behaved
-12.65276,-4.468246,mirth
7.105341,46.8405,tempt
25.27521,-31.178528,ate
28.194788,-34.208233,lazy
-33.34378,-27.683313,tempest
59.476765,11.364672,musgroves
-26.013561,-20.441257,delicious
14.001317,16.087605,pleasures
43.23322,27.970726,connexion
-54.71094,9.854254,gilgal
-32.57031,18.56885,shepherds
-9.046818,23.908478,sorrows
55.045483,10.938201,plans
49.748837,28.782042,tenderness
-12.213478,7.765119,sung
-26.874537,8.278869,lament
57.059776,2.8907998,dining
-22.20305,-44.880966,gigantic
10.774355,-20.10213,plate
-5.0683346,-51.622383,sank
39.636242,-23.501062,dr_middleton
-8.393084,38.74739,sakes
-15.618668,37.01106,proverb
38.85801,-31.93496,sadly
-0.9806889,-32.0064,sprung
39.613716,5.9244137,unusual
14.951646,21.011677,owner
43.44426,-18.642353,oakly
44.92972,25.539194,intimate
14.366683,2.7889132,facts
9.981679,1.1880099,preparation
40.17043,-33.320778,dormouse
-13.238434,-20.602388,notes
-10.973205,-8.186292,infernal
-25.105942,-21.040718,bush
42.519646,14.126392,nervous
-10.115012,-53.798084,flukes
-0.49857792,-17.78576,healthy
48.93837,21.237417,result
-9.519341,-38.07038,mariners
1.761424,22.327261,preserved
9.762143,56.866024,soule
29.872671,39.047207,openly
-7.697054,-48.395866,swept
-35.860714,11.789611,hanged
-16.24534,-8.70403,arch
-2.785886,-7.8143315,frame
46.09263,-6.0761585,appearing
-11.9898615,17.962349,foes
-15.283642,32.228477,deceit
10.457186,-28.824434,energy
46.657078,11.5909195,henry
12.68512,38.89721,doubts
39.12091,28.421032,fortunate
-3.757399,-56.35442,anchor
-25.693184,26.05135,uncleanness
-22.692354,32.13499,performed
4.1709747,58.52379,horatio
-48.675663,-5.0580916,molten
-28.536522,-2.58464,dragon
-2.4990861,-14.999721,exquisite
37.112953,33.568268,caution
21.267996,-48.75897,steelkilt
15.450529,-38.8527,gloves
19.792057,-35.050407,poison
-24.679377,48.745888,wouldest
-24.147095,-43.996223,foam
-36.86439,29.179575,enquired
-15.732963,-15.925841,sings
-5.265501,9.454646,!)
59.152946,14.65889,compliments
-29.454613,-14.952594,chased
-37.993893,24.273409,murmured
29.251951,-2.2378135,likes
27.918385,32.94697,motive
46.10577,-12.186661,naples
-63.749443,31.817955,zechariah
13.209572,-23.25748,artist
23.40393,-14.063651,begins
12.965151,-49.49553,clock
-34.254074,2.7228878,toucheth
2.6191838,31.561659,demanded
19.082912,-45.209213,seconds
-67.56769,27.910927,amaziah
-12.749768,-42.025,holes
-60.653507,23.70696,merari
-47.313976,-4.2867713,groves
5.5538836,50.443386,haply
-28.71076,4.8117304,hunger
36.823883,26.671661,probability
7.075865,52.51339,caes
-45.243805,-2.7306302,withal
12.061899,-20.203382,".,"
6.7394824,59.90339,caesars
-11.648922,-16.067162,horrid
-34.73025,-5.7845335,flies
5.040967,-22.140985,pursuing
-54.63272,11.541968,inhabited
36.926437,-0.41436344,stupid
-20.07852,-37.37498,lonely
